code	store_name	product_ean	location
IL	Ganei Tikva	1882171640082	Asia/Jerusalem
GB	Hartley	1481678390157	Europe/London
FR	Saint-Genis-Laval	3051872540641	Europe/Paris
TH	Yasothon	7314746787730	Asia/Bangkok
GB	East Dereham	1058645111147	Europe/London
US	Riverbank	0253563256753	America/Los_Angeles
TR	Silvan	1208546872917	Europe/Istanbul
RU	Lesosibirsk	5387519353816	Asia/Krasnoyarsk
US	Gilbert	8776150433648	America/Phoenix
ID	Jambi City	6450820873638	Asia/Jakarta
MX	Heroica Matamoros	2768048069141	America/Matamoros
BJ	Tchaourou	7944118592091	Africa/Porto-Novo
ID	Muncar	0415122650864	Asia/Jakarta
DZ	Boumerdas	5177175661871	Africa/Algiers
MX	Oaxaca	6803151599522	America/Mexico_City
IR	Isfahan	1303522954363	Asia/Tehran
UA	Kherson	3309198506859	Europe/Kiev
FR	Fontenay-aux-Roses	1410703110699	Europe/Paris
US	Copperas Cove	4727328733255	America/Chicago
PL	Strzelce Opolskie	3309607253701	Europe/Warsaw
ES	Amposta	1350770695289	Europe/Madrid
IR	Darreh Shahr	0982895013498	Asia/Tehran
MX	Jocotepec	0565989917256	America/Mexico_City
US	New City	3891026404517	America/Chicago
CN	Pingyi	4054490421001	Asia/Shanghai
PH	Jagna	4941285111202	Asia/Manila
US	Martinsburg	5011267405168	America/New_York
CH	Onex	8972570587835	Europe/Zurich
TH	Bang Ban	8410918548211	Asia/Bangkok
RU	Volokolamsk	6194405108875	Europe/Moscow
PA	Veracruz	3974745882320	America/Panama
RU	Krymsk	1981240625743	Europe/Moscow
RU	Yablonovskiy	4108592114184	Europe/Moscow
DJ	'Ali Sabieh	5449718623586	Africa/Djibouti
FR	Elbeuf	1329271363959	Europe/Paris
ID	Balikpapan	4701548158418	Asia/Makassar
FI	Kallio	7818917355044	Europe/Helsinki
CO	Honda	7061153601837	America/Bogota
BG	Aytos	4501603916225	Europe/Sofia
DE	Wittenau	1885613616461	Europe/Berlin
LY	Ghat	4350228685562	Africa/Tripoli
PA	Veracruz	9848111618957	America/Panama
UA	Zvenihorodka	8860782962017	Europe/Kiev
DE	Gifhorn	7363462398041	Europe/Berlin
RU	Beryozovsky	8188472933216	Asia/Yekaterinburg
CN	Huangshi	6590525769925	Asia/Shanghai
TR	Serinhisar	7070303961035	Europe/Istanbul
ID	Pekanbaru	6533464815247	Asia/Jakarta
US	Utica	4036412305415	America/New_York
CU	Jaruco	4157334889118	America/Havana
DE	Stade	2626608187998	Europe/Berlin
RU	Ulan-Ude	6183355811416	Asia/Irkutsk
ID	Labuhan Deli	2637331542060	Asia/Jakarta
DE	Memmingen	2209531783750	Europe/Berlin
TR	Serinhisar	4973023909673	Europe/Istanbul
LY	Ghat	4645986162777	Africa/Tripoli
US	Carlsbad	1663604118039	America/Denver
ID	Tarakan	6964830063809	Asia/Makassar
RS	Negotin	2797734977101	Europe/Belgrade
BR	Catende	8850372090145	America/Recife
BR	Imbituba	6189512634461	America/Sao_Paulo
LK	Dehiwala-Mount Lavinia	4331938691807	Asia/Colombo
IN	Rafiganj	3224123211120	Asia/Kolkata
PL	Strzelce Opolskie	7003728672866	Europe/Warsaw
IN	Sirsi	8093018131103	Asia/Kolkata
DE	Hermsdorf	7484264540787	Europe/Berlin
RU	Ishim	7843619885322	Asia/Yekaterinburg
US	Woodbridge	1845887430538	America/New_York
DE	Ehingen	9018037529716	Europe/Berlin
DE	Schleswig	4525439865342	Europe/Berlin
UA	Artsyz	5801210837395	Europe/Kiev
US	Dumont	5937905678384	America/New_York
MX	Oaxaca	6372251510824	America/Mexico_City
TR	Mudanya	5137769904944	Europe/Istanbul
AT	Floridsdorf	1049882314392	Europe/Vienna
GB	Inverness	0807343173565	Europe/London
UZ	Jizzax	6208078845613	Asia/Samarkand
MY	Donggongon	0806652463923	Asia/Kuching
NA	Okahandja	5729457728118	Africa/Windhoek
US	Aurora	5300682789916	America/Denver
CN	Licheng	2240553283958	Asia/Shanghai
IN	Kenda	4518883398047	Asia/Kolkata
IN	Talipparamba	8694808442494	Asia/Kolkata
MX	Progreso	3582421483602	America/Merida
GB	Mexborough	8628914371898	Europe/London
FR	Gonesse	4792203049677	Europe/Paris
US	Westchester	3049310702058	America/Chicago
DE	Albstadt	0620170466316	Europe/Berlin
AU	Carnegie	3500111253601	Australia/Melbourne
PK	Alipur	2579109143744	Asia/Karachi
DZ	Cheraga	3247521658199	Africa/Algiers
US	Glendale	7073573178776	America/Los_Angeles
ID	Wangon	9552155618537	Asia/Jakarta
PK	Tharu Shah	2660921369877	Asia/Karachi
GB	Aberdeen	5432459512226	Europe/London
NL	Schiebroek	7386869692017	Europe/Amsterdam
US	Norco	0815186338577	America/Los_Angeles
US	Fresno	0274534756812	America/Chicago
AU	Griffith	2194054520992	Australia/Sydney
PK	Mianwali	1404582424091	Asia/Karachi
US	Odessa	5012967626044	America/Chicago
AT	Sankt Peter	1826530383975	Europe/Vienna
AF	Sar-e Pul	2593369201679	Asia/Kabul
GB	Westbury	0561203950481	Europe/London
JP	Toba	0775788199467	Asia/Tokyo
BR	Valinhos	3531310307833	America/Sao_Paulo
CA	Sainte-Catherine	5469686509415	America/Toronto
DO	Santa Cruz de Barahona	0998493490012	America/Santo_Domingo
ES	San Fernando de Henares	8848144788956	Europe/Madrid
ID	Jambi City	0511962018618	Asia/Jakarta
IN	Diamond Harbour	9815871267688	Asia/Kolkata
US	Lutz	7919517626005	America/New_York
ZA	Mokopane	3113625880531	Africa/Johannesburg
IT	Gorgonzola	1672887865844	Europe/Rome
MY	Batu Feringgi	0856028272512	Asia/Kuala_Lumpur
CH	Adliswil	7706804340597	Europe/Zurich
RS	Sremska Mitrovica	7529065922988	Europe/Belgrade
CA	Sherwood Park	8135478082233	America/Edmonton
IN	Puducherry	1079114472736	Asia/Kolkata
GB	Cowes	5158084874774	Europe/London
US	Keene	7245220551755	America/New_York
CN	Xiangtan	1505683405153	Asia/Shanghai
GA	Franceville	4231290922420	Africa/Libreville
RU	Naro-Fominsk	8857425202906	Europe/Moscow
ET	Arba Minch	4611525738697	Africa/Addis_Ababa
RU	Kireyevsk	5512072685900	Europe/Moscow
PE	Chosica	9114935721877	America/Lima
IT	Ventimiglia	5816761106173	Europe/Rome
KR	T’aebaek	3677400385494	Asia/Seoul
AR	Barracas	0149814163799	America/Argentina/Buenos_Aires
IN	Parola	3177695861289	Asia/Kolkata
TN	El Alia	9863152920630	Africa/Tunis
BR	Canavieiras	4085224700734	America/Bahia
TH	Roi Et	7476819001751	Asia/Bangkok
DE	Radevormwald	3857884991347	Europe/Berlin
IN	Madhipura	6061439000515	Asia/Kolkata
BY	Dobrush	4817023693333	Europe/Minsk
US	Porterville	1516617308754	America/Los_Angeles
TZ	Chanika	6478767014976	Africa/Dar_es_Salaam
RU	Nikolayevsk-on-Amure	9605653785161	Asia/Vladivostok
DE	Stuttgart	1234177905250	Europe/Berlin
US	Aloha	0222491194154	America/Los_Angeles
PH	Pilar	2861475495559	Asia/Manila
CU	Corralillo	2401503916047	America/Havana
PK	Qadirpur Ran	2690314520356	Asia/Karachi
LK	Dehiwala-Mount Lavinia	0830618487357	Asia/Colombo
IN	Srinagar	4301027971806	Asia/Kolkata
KR	T’aebaek	3443393340587	Asia/Seoul
RU	Valday	4293651671378	Europe/Moscow
CN	Liaoyang	8359460125436	Asia/Shanghai
PK	Mianwali	0360625364414	Asia/Karachi
GB	Inverness	1769041517227	Europe/London
BR	Muritiba	1322833922090	America/Bahia
CN	Zaozhuang	3362773267873	Asia/Shanghai
IN	Madhipura	5372021022428	Asia/Kolkata
PH	Baliuag	1678571093586	Asia/Manila
SE	Hudiksvall	9224117175197	Europe/Stockholm
CN	Wacheng	5055978993033	Asia/Shanghai
DZ	Cheraga	5247351755875	Africa/Algiers
RW	Rwamagana	8558966557943	Africa/Kigali
BR	Palmeira	4554738136648	America/Sao_Paulo
RU	Arzamas	0961144993279	Europe/Moscow
ES	Gernika-Lumo	3016101963707	Europe/Madrid
CN	Nanpiao	0800449534834	Asia/Shanghai
RU	Alatyr’	8135518458295	Europe/Moscow
US	Woodlawn	8364233455016	America/New_York
IT	Francavilla Fontana	1391192854236	Europe/Rome
SE	Boo	3136503348060	Europe/Stockholm
TZ	Usagara	7817894611563	Africa/Dar_es_Salaam
BR	Itaperuna	8093250831649	America/Sao_Paulo
IL	Ramla	4549984738432	Asia/Jerusalem
IN	Rajaori	4857533908947	Asia/Kolkata
IN	Pilkhua	1440175291930	Asia/Kolkata
JP	Sasayama	1297944146638	Asia/Tokyo
FR	Colomiers	7622086964316	Europe/Paris
CN	Guli	2221910535453	Asia/Shanghai
AR	Pontevedra	9181466445008	America/Argentina/Buenos_Aires
US	Aloha	2444482613248	America/Los_Angeles
US	Tupelo	7902452735833	America/Chicago
US	Hutto	1899644295854	America/Chicago
RU	Yablonovskiy	2252890160212	Europe/Moscow
US	Middle River	2398817282251	America/New_York
AO	Luena	6531920849782	Africa/Luanda
DE	Rudolstadt	0979157515586	Europe/Berlin
RS	Sremska Mitrovica	9880665684026	Europe/Belgrade
US	Woodbridge	7189933029050	America/New_York
BR	Catende	8634917750684	America/Recife
BR	Itaperuna	6950865144859	America/Sao_Paulo
CN	Pucheng	7591204755504	Asia/Shanghai
IT	Afragola	7537669379374	Europe/Rome
RU	Solntsevo	5625963412414	Europe/Moscow
IN	Uran	0963107935692	Asia/Kolkata
AU	Frankston South	1574186121242	Australia/Melbourne
JP	Ina	1143701923816	Asia/Tokyo
IN	Moga	0024313907290	Asia/Kolkata
AR	Chacabuco	5105238679433	America/Argentina/Buenos_Aires
MA	Temara	3027133513129	Africa/Casablanca
US	Nampa	0687133257046	America/Boise
NG	Gaya	5323235710021	Africa/Lagos
PL	Strzelce Opolskie	3841109822141	Europe/Warsaw
PT	Ponta Delgada	5000400940901	Atlantic/Azores
ES	San Juan de Aznalfarache	1368019415994	Europe/Madrid
DO	Santa Cruz de Barahona	5139236038091	America/Santo_Domingo
DE	Losheim	6575632673938	Europe/Berlin
RU	Nikolayevsk-on-Amure	3633443685540	Asia/Vladivostok
TR	Gaziantep	7057395780003	Europe/Istanbul
CN	Xiangtan	1453826694950	Asia/Shanghai
DZ	Thenia	4401992061233	Africa/Algiers
BY	Dobrush	1854025796726	Europe/Minsk
US	Morningside Heights	5779243366284	America/New_York
EC	Milagro	7380789376699	America/Guayaquil
US	Riverbank	1725694437671	America/Los_Angeles
CO	Villa del Rosario	3484909302286	America/Bogota
JP	Okegawa	3751124126240	Asia/Tokyo
US	Copperas Cove	8555829414764	America/Chicago
GB	Cowes	7832226772842	Europe/London
ES	Maspalomas	2356517237070	Atlantic/Canary
CM	Idenao	2912937881042	Africa/Douala
ID	Kediri	0575629338983	Asia/Jakarta
IR	Aleshtar	0954316093211	Asia/Tehran
ID	Labuhan Deli	3164616506909	Asia/Jakarta
IN	Deoli	9340524281228	Asia/Kolkata
US	Newburgh	5388129435121	America/New_York
MY	Donggongon	2374722217632	Asia/Kuching
MN	Ulan Bator	0547527779625	Asia/Ulaanbaatar
GB	Great Wyrley	7495710089880	Europe/London
XK	Glogovac	1111747339304	Europe/Belgrade
IN	Pilkhua	6560851609752	Asia/Kolkata
IN	Osmanabad	7047876983573	Asia/Kolkata
LT	Ukmerge	5892715695658	Europe/Vilnius
IT	Mesagne	8444374746362	Europe/Rome
US	Evergreen Park	4147058048038	America/Chicago
NA	Okahandja	6095738942320	Africa/Windhoek
JP	Yamada	4475520254398	Asia/Tokyo
GB	Strood	9845959337583	Europe/London
BY	Vitebsk	6044964901779	Europe/Minsk
JP	Hakodate	1184165925985	Asia/Tokyo
US	Bridgeport	0062208686547	America/New_York
BR	Tucano	5354499460674	America/Bahia
DE	Trossingen	7728298921830	Europe/Berlin
FR	La Garenne-Colombes	7376751673231	Europe/Paris
IN	Dharmapuri	8250457029303	Asia/Kolkata
US	Pahrump	4618986670504	America/Los_Angeles
EE	Narva	4879657419413	Europe/Tallinn
CN	Longgang	4702056427713	Asia/Shanghai
IN	Davangere	8632125072994	Asia/Kolkata
GB	Winsford	5328661260751	Europe/London
IT	Ariccia	1329041285863	Europe/Rome
NI	Jinotepe	9591158562973	America/Managua
MA	Temara	2942936031827	Africa/Casablanca
US	Visitacion Valley	7339174290720	America/Los_Angeles
CN	Taozhuang	8974657886350	Asia/Shanghai
IN	Madhipura	8309558095066	Asia/Kolkata
NG	Kafanchan	1466735128614	Africa/Lagos
AR	Tandil	6938636946260	America/Argentina/Buenos_Aires
CN	Zhuangyuan	2420788974146	Asia/Shanghai
DE	Schleswig	7351182853377	Europe/Berlin
RU	Dyat’kovo	8999132297933	Europe/Moscow
US	Fayetteville	2900790841808	America/New_York
BR	Soure	8583241015009	America/Belem
IN	Kangayam	9103752794362	Asia/Kolkata
DE	Aschaffenburg	1969001275352	Europe/Berlin
FR	Gonesse	1385489725842	Europe/Paris
CN	Changshu City	3419161118450	Asia/Shanghai
IT	Catania	1434200657372	Europe/Rome
US	Collinwood	3355157543588	America/New_York
TN	Siliana	1704521581008	Africa/Tunis
IT	Lanciano	1210268886394	Europe/Rome
PH	Masbate	9929709450828	Asia/Manila
US	Port Richmond	1748937282159	America/New_York
GM	Farafenni	3834095725800	Africa/Banjul
AU	Carnegie	3685865869459	Australia/Melbourne
US	Copperas Cove	8475126143283	America/Chicago
PT	Ponta Delgada	7220009352600	Atlantic/Azores
DE	Finnentrop	5263423345157	Europe/Berlin
ID	Kediri	4103363257244	Asia/Jakarta
PL	Zgorzelec	3947305122822	Europe/Warsaw
US	Bryn Mawr-Skyway	2842580606313	America/Los_Angeles
RU	Dyat’kovo	0192381545093	Europe/Moscow
FR	Valence	3961016361165	Europe/Paris
IN	Rangia	6872002479443	Asia/Kolkata
CN	Wacheng	5420039906619	Asia/Shanghai
ET	Debre Tabor	2671138599919	Africa/Addis_Ababa
MX	Guanajuato	3844080407628	America/Mexico_City
US	Brentwood Estates	7581993769356	America/Chicago
PE	Yunguyo	8116384149081	America/Lima
DE	Schwalmtal	3016973914494	Europe/Berlin
RU	Krymsk	2747677950839	Europe/Moscow
NG	Argungu	1195338400642	Africa/Lagos
ES	Novelda	4460287067701	Europe/Madrid
AD	les Escaldes	7296658483149	Europe/Andorra
FR	Pamiers	6366218444345	Europe/Paris
CN	Changzhi	6480569406200	Asia/Shanghai
RU	Oktyabr’skiy	2214472056542	Asia/Yekaterinburg
IN	Rajaori	7579531699395	Asia/Kolkata
GM	Farafenni	7280160456517	Africa/Banjul
MA	Oulmes	3971459901682	Africa/Casablanca
DE	Schleswig	3659227361042	Europe/Berlin
BR	Lagarto	9190210249496	America/Maceio
LK	Hendala	6237398022565	Asia/Colombo
DE	Burscheid	8154597655388	Europe/Berlin
BR	Aracaju	6125396559797	America/Maceio
PH	Maasin	7437586678348	Asia/Manila
US	Peabody	5294906527203	America/New_York
FR	Arles	9814933572807	Europe/Paris
DE	Siegburg	1666800426120	Europe/Berlin
US	Davis	6645678530332	America/Los_Angeles
US	Lexington	5807071114866	America/New_York
US	Tupelo	8701060924726	America/Chicago
US	Canton	4791662325025	America/Detroit
GB	Leyland	4754020548269	Europe/London
PK	Naushahra Virkan	5236661226007	Asia/Karachi
YE	Ataq	2510619690755	Asia/Aden
AZ	Astara	1266918853490	Asia/Baku
HN	Olanchito	8367201867385	America/Tegucigalpa
UG	Paidha	4653560615366	Africa/Kampala
US	Nampa	3305825861995	America/Boise
GB	Mexborough	4777644887835	Europe/London
US	Grand Forks	4220251100298	America/Chicago
CN	Taozhuang	1354484031524	Asia/Shanghai
VU	Port-Vila	8282207876899	Pacific/Efate
BR	Marau	1283015533407	America/Sao_Paulo
MG	Ambatondrazaka	8593138689992	Indian/Antananarivo
GB	Lymington	2924352341209	Europe/London
CU	Media Luna	4982942517265	America/Havana
AU	Carindale	2258014704430	Australia/Brisbane
CR	San Rafael	6513496432063	America/Costa_Rica
ID	Pameungpeuk	7494986125285	Asia/Jakarta
DK	Frederiksberg	6238029409908	Europe/Copenhagen
BR	Alfenas	4829498777654	America/Sao_Paulo
BE	Wevelgem	5974294348450	Europe/Brussels
US	New City	0690341410639	America/Chicago
GB	Rutherglen	1182931466533	Europe/London
TH	Damnoen Saduak	3033220613870	Asia/Bangkok
ID	Simpang	7468826821569	Asia/Jakarta
AM	Hrazdan	2309593404195	Asia/Yerevan
ID	Balikpapan	1573669469154	Asia/Makassar
KH	Paoy Paet	0458769106929	Asia/Phnom_Penh
GB	Great Wyrley	0959458779641	Europe/London
TT	Port of Spain	5706241940291	America/Port_of_Spain
CN	Haicheng	7147417883826	Asia/Shanghai
RU	Nikolayevsk-on-Amure	2826075814285	Asia/Vladivostok
IN	Gariadhar	0722476887441	Asia/Kolkata
MG	Sakaraha	8572293345615	Indian/Antananarivo
GE	Kobuleti	5565472515643	Asia/Tbilisi
US	Longview	8403198019588	America/Chicago
FR	Talence	9214029612811	Europe/Paris
BR	Palmeira	8756920721885	America/Sao_Paulo
GB	Southsea	2611231179182	Europe/London
IT	Mesagne	0532892880946	Europe/Rome
US	Massapequa	3498281091751	America/New_York
US	Hueytown	0106627847407	America/Chicago
IN	Elamanchili	6660166033003	Asia/Kolkata
IT	Roseto degli Abruzzi	4842387404981	Europe/Rome
FR	Lons-le-Saunier	9577775305391	Europe/Paris
IN	Gariadhar	3647601660607	Asia/Kolkata
US	Fairview Heights	9012872024795	America/Chicago
US	Shreveport	6724662134142	America/Chicago
US	Dumont	9968329844457	America/New_York
IT	Agrigento	8065000348035	Europe/Rome
KR	T’aebaek	0986793421980	Asia/Seoul
GB	Great Wyrley	4177993839729	Europe/London
ID	Pameungpeuk	7060914250147	Asia/Jakarta
CN	Jiangyan	3672195301353	Asia/Shanghai
EG	Alexandria	4526892558390	Africa/Cairo
BR	Nova Xavantina	2480328266810	America/Cuiaba
BR	Canavieiras	4580911685719	America/Bahia
IT	Somma Vesuviana	7121124457358	Europe/Rome
US	Waverly	1872547162881	America/Detroit
US	Kensington	1177120828209	America/New_York
US	Stockbridge	5053200821765	America/New_York
TH	Damnoen Saduak	8118302951301	Asia/Bangkok
NE	Mirriah	1535453543891	Africa/Niamey
AU	Carnegie	0311774011247	Australia/Melbourne
US	Lower West Side	6215403623617	America/Chicago
JP	Hita	7603660028693	Asia/Tokyo
AU	Strathfield	8228778120580	Australia/Sydney
NL	Emmeloord	3521261113737	Europe/Amsterdam
DZ	Bordj Zemoura	5206241825562	Africa/Algiers
PH	Recodo	6068002763402	Asia/Manila
IN	Dalsingh Sarai	1402047172204	Asia/Kolkata
NG	Olupona	0469900332473	Africa/Lagos
BR	Aracaju	3959761291325	America/Maceio
CN	Hoxtolgay	9992469140117	Asia/Urumqi
US	Nampa	0595589811289	America/Boise
IN	Dalsingh Sarai	3672529604891	Asia/Kolkata
RU	Kachkanar	5576207529392	Asia/Yekaterinburg
RU	Sharypovo	0683066222878	Asia/Krasnoyarsk
EC	Milagro	4564015997626	America/Guayaquil
NI	Jinotepe	6167240263429	America/Managua
ES	Gandia	5798576785487	Europe/Madrid
IN	Dombivli	2994686579241	Asia/Kolkata
DO	Santa Cruz de Barahona	8749003390788	America/Santo_Domingo
GB	Inverness	6017909715991	Europe/London
UA	Lutsk	1885137748662	Europe/Kiev
VN	Sa Dec	9045123849496	Asia/Ho_Chi_Minh
IT	Volla	8237346929739	Europe/Rome
BR	Pedro II	5001918578808	America/Fortaleza
IN	Betamcherla	0333960907103	Asia/Kolkata
CN	Taozhuang	7631559234900	Asia/Shanghai
IN	Meerut	3244283084693	Asia/Kolkata
CN	Liaoyang	3732040906789	Asia/Shanghai
SO	Baki	9171326752216	Africa/Mogadishu
US	Davis	0276117138848	America/Los_Angeles
ES	Jumilla	1248360802417	Europe/Madrid
RU	Severodvinsk	2459495464367	Europe/Moscow
IT	Somma Vesuviana	2671735560206	Europe/Rome
CA	Norfolk County	9648065608987	America/Toronto
US	Malden	3708715940389	America/New_York
NG	Ilesa	1152251617083	Africa/Lagos
US	West Chester	4998359680157	America/New_York
DE	Dahlem	5619296756512	Europe/Berlin
GB	Westbury	7596147192997	Europe/London
PK	Bhit Shah	5681940047864	Asia/Karachi
US	Yonkers	1600234035572	America/New_York
CN	Changzhi	0607482516953	Asia/Shanghai
US	Longview	2378863678932	America/Chicago
IN	Rafiganj	7933813219297	Asia/Kolkata
AR	Chacabuco	0836044456134	America/Argentina/Buenos_Aires
RU	Ulan-Ude	5039402637724	Asia/Irkutsk
BR	Soledade	5055838685672	America/Sao_Paulo
BE	Houthalen	1447754283171	Europe/Brussels
US	Lakewood	8598073510998	America/New_York
FR	Mitry-Mory	6018379834762	Europe/Paris
RU	Buynaksk	5323188943217	Europe/Moscow
GB	Inverness	6432442831166	Europe/London
CN	Beidao	4096579606572	Asia/Shanghai
MX	Zacoalco de Torres	4057925925914	America/Mexico_City
NZ	Gisborne	1898326910207	Pacific/Auckland
RU	Nikolayevsk-on-Amure	5802917400080	Asia/Vladivostok
BR	Viradouro	1367533616191	America/Sao_Paulo
KR	T’aebaek	9408813659780	Asia/Seoul
BR	Muritiba	1805390081672	America/Bahia
US	Palestine	8876364087368	America/Chicago
RU	Nizhniy Lomov	4065537355319	Europe/Moscow
IN	Pilkhua	0905612449547	Asia/Kolkata
TH	Phanat Nikhom	9989879958029	Asia/Bangkok
FR	Saint-Omer	4848575047664	Europe/Paris
MX	Progreso	2921614265266	America/Merida
UG	Kitgum	5777535946961	Africa/Kampala
DZ	Bordj Zemoura	0159153200550	Africa/Algiers
CN	Meizhou	8685407289511	Asia/Shanghai
BR	Valinhos	3766783032696	America/Sao_Paulo
MA	Temara	3064529326703	Africa/Casablanca
VE	Tinaquillo	3165227298818	America/Caracas
IT	Lanciano	0247382661386	Europe/Rome
IN	Alwaye	0448838549580	Asia/Kolkata
US	Stockbridge	1800828843204	America/New_York
JP	Toba	6627530729610	Asia/Tokyo
PK	Larkana	1596124378921	Asia/Karachi
NG	Ilesa	3584226506418	Africa/Lagos
US	Ken Caryl	8333310666560	America/Denver
RU	Tver	4861202366143	Europe/Moscow
MW	Salima	1858716236669	Africa/Blantyre
US	Waterbury	8040837414894	America/New_York
RU	Novopavlovsk	6904502710334	Europe/Moscow
RU	Oktyabr’skiy	4978297417794	Asia/Yekaterinburg
CN	Taozhuang	1871974638624	Asia/Shanghai
US	Beaumont	5234694849842	America/Los_Angeles
MA	Temara	0230346821469	Africa/Casablanca
CN	Danjiangkou	6090483379414	Asia/Shanghai
DZ	El Achir	4931523126402	Africa/Algiers
RU	Lesnoy	4849966966175	Asia/Yekaterinburg
PK	Sangla Hill	2014014730349	Asia/Karachi
FR	Le Chesnay	8405777380805	Europe/Paris
IN	Barbil	4686762032235	Asia/Kolkata
US	Martinsburg	5169786821621	America/New_York
NG	Efon-Alaaye	8441877866290	Africa/Lagos
CL	La Ligua	5006744115388	America/Santiago
US	Rutland	4283335750956	America/New_York
BE	Houthalen	1697420871724	Europe/Brussels
US	Camarillo	2714140407299	America/Los_Angeles
PA	Chilibre	6125400290524	America/Panama
JP	Nayoro	5194172340615	Asia/Tokyo
JP	Ina	3529019295148	Asia/Tokyo
JP	Toba	4317986879442	Asia/Tokyo
US	Saratoga Springs	3686130914287	America/Denver
TN	Siliana	4095324594652	Africa/Tunis
UA	Polohy	5334377580069	Europe/Zaporozhye
MY	Donggongon	8975879530397	Asia/Kuching
US	Milledgeville	8127233977359	America/New_York
RU	Valday	3783364949877	Europe/Moscow
IN	Gorakhpur	5253090873053	Asia/Kolkata
US	Port Huron	3188519211418	America/Detroit
US	Rutland	7457237016510	America/New_York
PK	Daud Khel	8128198049235	Asia/Karachi
DO	Santa Cruz de Barahona	5573429095223	America/Santo_Domingo
IT	Villabate	6197842577556	Europe/Rome
MX	Oaxaca	0661756291854	America/Mexico_City
RU	Aykhal	6964259391002	Asia/Yakutsk
US	Aurora	4465931299804	America/Denver
NG	Olupona	5548536461681	Africa/Lagos
GB	Belper	1170912471829	Europe/London
UA	Kherson	4081296610513	Europe/Kiev
